Date,AveragePrice,Total Volume,4046,4225,Total Bags,Small Bags,type,region
2015-12-27,0.2585365853658536,0.13798990515604997,0.2050827570291838,0.02105641277070294,0.21042575198017371,0.36061405699649246,conventional,Boise
2015-12-20,0.28780487804878047,0.12611688951871264,0.17242513316275765,0.018039234301957325,0.19591098263077247,0.335778497671283,conventional,Boise
2015-12-13,0.26829268292682923,0.1282188563468647,0.18265422625659422,0.021154115931637546,0.19530697460031468,0.33489720819206714,conventional,Boise
2015-12-06,0.1317073170731707,0.20912215385839295,0.23945398728015618,0.08875117080836437,0.3848539471429116,0.655210363400054,conventional,Boise
2015-11-29,0.3024390243902439,0.10759032521556088,0.1627487403613846,0.0197650164586253,0.1434149772735615,0.243176867653717,conventional,Boise
2015-11-22,0.3170731707317073,0.11595085983731568,0.17094929218704483,0.02306878614273022,0.1567219091833781,0.2687820987231268,conventional,Boise
2015-11-15,0.27804878048780485,0.15059408457334916,0.16432805705831577,0.08562821219511159,0.22895155262572908,0.3863729157726132,conventional,Boise
2015-11-08,0.32682926829268294,0.12247905923784001,0.21469039028108663,0.03295891082585032,0.11610306129274865,0.1959110498644565,conventional,Boise
2015-11-01,0.34146341463414626,0.11751015901214325,0.20476479457243604,0.03088751879315696,0.11041236431142235,0.18907277706304607,conventional,Boise
2015-10-25,0.32682926829268294,0.13132326587132664,0.19861942665838683,0.07148711437717246,0.12245814031437889,0.20945159968299334,conventional,Boise
2015-10-18,0.3512195121951219,0.11884037235606563,0.19924277032359375,0.06425722216947778,0.07967636672781173,0.13673172539400064,conventional,Boise
2015-10-11,0.24390243902439018,0.17751325112175734,0.1756947102915284,0.23675395949321887,0.12297757114465281,0.20764992385309328,conventional,Boise
2015-10-04,0.33170731707317075,0.1304927583508869,0.2365169049590975,0.07667360059174533,0.05330435619022493,0.08374626529051811,conventional,Boise
2015-09-27,0.26829268292682923,0.14079716202410578,0.31626264264074344,0.04076779522437719,0.06933285200838699,0.11647249320442712,conventional,Boise
2015-09-20,0.28780487804878047,0.16224535039776042,0.23431330268532283,0.15298182395293247,0.09729325273105316,0.16253596720523758,conventional,Boise
2015-09-13,0.3121951219512195,0.14084337454454915,0.3077281158605137,0.03113110361352909,0.06682804508509564,0.11472478638925979,conventional,Boise
2015-09-06,0.3512195121951219,0.14140515098722048,0.29693528865218505,0.03827477047905015,0.06194623480077603,0.10631941898675935,conventional,Boise
2015-08-30,0.3658536585365853,0.13181829333603814,0.2753528636468531,0.04116370912089828,0.04859000340362946,0.08341524511208613,conventional,Boise
2015-08-23,0.2975609756097561,0.1552626473444153,0.2964278001182772,0.10529361252300878,0.06626931756202246,0.1137656098092364,conventional,Boise
2015-08-16,0.33170731707317075,0.14038821196795778,0.310758716551204,0.03725480332545001,0.05445190893062892,0.09338034770457668,conventional,Boise
2015-08-09,0.32195121951219513,0.13442576451685392,0.30100495243682635,0.035666259038782275,0.06771757931300629,0.11604748721340652,conventional,Boise
2015-08-02,0.3073170731707317,0.1486517749748088,0.3441426888482372,0.03642358252480839,0.053911400783308125,0.09180098741832012,conventional,Boise
2015-07-26,0.3073170731707317,0.14878830398007312,0.3429794952564657,0.03440702895952865,0.058157765682930525,0.09748214614533211,conventional,Boise
2015-07-19,0.3170731707317073,0.1402925142723438,0.3089577815020665,0.03755301406103649,0.06404441026426043,0.09742710388314726,conventional,Boise
2015-07-12,0.2975609756097561,0.1638373541557345,0.3487007338164443,0.04111220063794,0.0854874544861685,0.1277937206131432,conventional,Boise
2015-07-05,0.34634146341463407,0.18660697022303713,0.4167940826419814,0.056837379146362034,0.05928093661166588,0.10053354197263802,conventional,Boise
2015-06-28,0.2926829268292683,0.1651611100467052,0.3976974970043846,0.04657202898078387,0.050202150225719305,0.08615785231532438,conventional,Boise
2015-06-21,0.3024390243902439,0.17859581894856985,0.35516937926004766,0.10942711514236038,0.06507416223693209,0.1076553054224601,conventional,Boise
2015-06-14,0.26829268292682923,0.19223694670363173,0.39554401788555643,0.12668415735097613,0.06966267629590445,0.11959104365801981,conventional,Boise
2015-06-07,0.33170731707317075,0.17717741964001807,0.4120559979923826,0.0512785723293879,0.050126146849418914,0.08591805817031854,conventional,Boise
2015-05-31,0.2585365853658536,0.16825578946348824,0.3860059515359551,0.052580879654361784,0.0702531091052134,0.120515109714254,conventional,Boise
2015-05-24,0.28780487804878047,0.18257725601167457,0.36886571636753124,0.10513774091020521,0.06704783863277518,0.11452332251039939,conventional,Boise
2015-05-17,0.25365853658536586,0.17110706243941884,0.41255500932156125,0.052386961197887515,0.056748086139422345,0.09729478780441322,conventional,Boise
2015-05-10,0.3024390243902439,0.21020540257310172,0.4205319244129368,0.11262815126348114,0.084805210312774,0.1449353222755115,conventional,Boise
2015-05-03,0.27317073170731704,0.1875350423897742,0.44996545202675836,0.056272061147016696,0.05675523099265858,0.09735780276195632,conventional,Boise
2015-04-26,0.25365853658536586,0.19334275257542002,0.467891847014712,0.056577711209577886,0.06412014570856447,0.11000173099481914,conventional,Boise
2015-04-19,0.26829268292682923,0.1968214088374461,0.3824404795944936,0.15325651224513223,0.0710932545351286,0.12194850834702874,conventional,Boise
2015-04-12,0.3658536585365853,0.14531847729657285,0.2991857846695808,0.060268184194901875,0.051333805667672684,0.08812557485816651,conventional,Boise
2015-04-05,0.3170731707317073,0.16828891136502278,0.3857788162727345,0.06419423586775853,0.058175002641362925,0.0998213656276558,conventional,Boise
2015-03-29,0.2634146341463414,0.16354360593880965,0.4005340638979399,0.05044232112669671,0.04277570046131638,0.07343373716568534,conventional,Boise
2015-03-22,0.3560975609756097,0.1347159765095433,0.2975588341555998,0.04668900354111965,0.029577638252686844,0.05077641020498873,conventional,Boise
2015-03-15,0.27317073170731704,0.14459801004582,0.34630249223091103,0.049725099155600964,0.039706628753693775,0.06816501210239823,conventional,Boise
2015-03-08,0.34146341463414626,0.14335035985035138,0.3086768227167557,0.05105659698260898,0.043408823768711816,0.07452063019250534,conventional,Boise
2015-03-01,0.3024390243902439,0.16464706164914958,0.273006359921929,0.1681894378561135,0.06464288103346015,0.09933288471589836,conventional,Boise
2015-02-22,0.26829268292682923,0.16857804711555352,0.34226377697147153,0.11601623331996617,0.06669068528162912,0.1109308566461845,conventional,Boise
2015-02-15,0.34146341463414626,0.1342829976998948,0.2795315873431297,0.05554917111727356,0.04769957606906429,0.05592416494832084,conventional,Boise
2015-02-08,0.3073170731707317,0.15349890608770228,0.36485175992825325,0.06835140263196304,0.027214478044803765,0.02105742165178609,conventional,Boise
2015-02-01,0.2292682926829268,0.2492789452088851,0.4541110742569495,0.25883423620784207,0.059345508222788314,0.07462534847961466,conventional,Boise
2015-01-25,0.28780487804878047,0.14492951459479914,0.34932851792222364,0.05353445967105422,0.04045808869281427,0.0308103278908955,conventional,Boise
2015-01-18,0.3121951219512195,0.13790380578336076,0.3387850954593804,0.04493615640441032,0.0349735207273532,0.017159386905859796,conventional,Boise
2015-01-11,0.3609756097560975,0.1257906563598982,0.256417546737319,0.07791837712144808,0.04397433890235942,0.05052097731139554,conventional,Boise
2015-01-04,0.27804878048780485,0.17560265772070757,0.2998112812756713,0.1768733996590663,0.06926595831996278,0.09297849319430793,conventional,Boise
2015-12-27,0.44390243902439025,0.2111818177804737,0.009202543968771593,0.28016384940534983,0.49332246482075215,0.846894658156121,conventional,BuffaloRochester
2015-12-20,0.45365853658536587,0.19939681239476026,0.007837512169161948,0.2722843976766628,0.45695989531361036,0.7844704466748571,conventional,BuffaloRochester
2015-12-13,0.44390243902439025,0.2161021113960273,0.009561210464100047,0.2889521034874148,0.501947731647529,0.8617017932891677,conventional,BuffaloRochester
2015-12-06,0.38536585365853654,0.23803239036436444,0.011691209071416414,0.4123324203035529,0.4318675279906324,0.7413939736542282,conventional,BuffaloRochester
2015-11-29,0.4634146341463414,0.1754682811997605,0.010190743834347347,0.2528146162228341,0.3810193937216924,0.6541021587452572,conventional,BuffaloRochester
2015-11-22,0.4682926829268292,0.19802361525687034,0.011516686301038996,0.2747638190812361,0.4433591313144538,0.7611217950339614,conventional,BuffaloRochester
2015-11-15,0.44878048780487806,0.2188047750975663,0.01213572408447871,0.29372673439052077,0.5031346703913977,0.8523596341820728,conventional,BuffaloRochester
2015-11-08,0.4195121951219512,0.2437016167375599,0.008671171246936263,0.35076249558954187,0.5375418721891142,0.9028410546588063,conventional,BuffaloRochester
2015-11-01,0.38536585365853654,0.26017945525322256,0.014674781459680463,0.4383883442041975,0.48494458853727973,0.8119331624416748,conventional,BuffaloRochester
2015-10-25,0.44878048780487806,0.21847713623470796,0.01039850262961545,0.2596389588343071,0.5473263914534694,0.9104390333352191,conventional,BuffaloRochester
2015-10-18,0.4146341463414634,0.23281795317762366,0.010336471020406515,0.288374174057579,0.5696901393255311,0.9602110372461329,conventional,BuffaloRochester
2015-10-11,0.4195121951219512,0.23956113744036273,0.014602927057690068,0.3603609986552531,0.5003645214810458,0.8406534175801919,conventional,BuffaloRochester
2015-10-04,0.43414634146341463,0.2170405286659625,0.02031858142725179,0.27173629640545893,0.512872480177721,0.8607633150528629,conventional,BuffaloRochester
2015-09-27,0.424390243902439,0.19912931130803024,0.012837986488950369,0.4271788371694282,0.25398434973485,0.42572951312435975,conventional,BuffaloRochester
2015-09-20,0.5365853658536585,0.13297061922602946,0.009723555662604562,0.2822102311292615,0.17200296404236504,0.28269092573878907,conventional,BuffaloRochester
2015-09-13,0.5609756097560975,0.16024727388410326,0.010581098928306396,0.3434045052564159,0.20423053904970415,0.34377449783135017,conventional,BuffaloRochester
2015-09-06,0.5463414634146341,0.1670482018332709,0.009901442403112614,0.34992100143260185,0.2242241604819775,0.384724867649424,conventional,BuffaloRochester
2015-08-30,0.45853658536585357,0.18372301462808574,0.009460224080778342,0.4364449085954693,0.18293521466845514,0.31404784322491847,conventional,BuffaloRochester
2015-08-23,0.5121951219512194,0.15126414415565254,0.00865946463088165,0.30930107168818877,0.21292037748760342,0.3655238574475937,conventional,BuffaloRochester
2015-08-16,0.5170731707317072,0.15311967349360747,0.008280614314769376,0.32547112194969885,0.19980340936320512,0.34300574601353734,conventional,BuffaloRochester
2015-08-09,0.5024390243902439,0.1795469973755286,0.007668102633383098,0.3988136753250986,0.21480929806193175,0.3687665979634976,conventional,BuffaloRochester
2015-08-02,0.5024390243902439,0.17149229123982593,0.009740779189673419,0.31614093061020904,0.2824258670123108,0.48484505603194966,conventional,BuffaloRochester
2015-07-26,0.4634146341463414,0.20150000921395075,0.011298095521950241,0.3231890198367883,0.3910783646609843,0.6713705569280346,conventional,BuffaloRochester
2015-06-21,0.5170731707317072,0.23846626970316606,0.008442421278052987,0.3389893709730215,0.4834425617656933,0.82993366870783,conventional,BuffaloRochester
2015-03-15,0.5024390243902439,0.2269521259154126,0.023551020325780325,0.323707151247894,0.48368512953306325,0.8286465383706662,conventional,BuffaloRochester
2015-03-08,0.44390243902439025,0.27595815368417353,0.007215446812604662,0.43908721583542226,0.5588760467098353,0.9539119946288565,conventional,BuffaloRochester
2015-02-22,0.473170731707317,0.24042450329282877,0.011499597332775363,0.32161953439732244,0.5565127078806212,0.9469927683053468,conventional,BuffaloRochester
2015-02-15,0.4878048780487804,0.21991049311285188,0.010231582431733272,0.30658210395502966,0.4943976759221393,0.8468325631249654,conventional,BuffaloRochester
2015-02-08,0.44878048780487806,0.29141022360204766,0.012261065611546223,0.46947056081189276,0.5761771302000352,0.9800014136202154,conventional,BuffaloRochester
2015-01-25,0.5170731707317072,0.25032158225520046,0.008888887393791053,0.3826469550480439,0.5238047308038111,0.8878782986452091,conventional,BuffaloRochester
2015-01-18,0.5268292682926828,0.23491890965599413,0.010934652189036283,0.43828157214942703,0.38780378911215463,0.6657150028188077,conventional,BuffaloRochester
2015-01-11,0.5365853658536585,0.23312011365468624,0.01104895989407531,0.36123387968695314,0.47793941718181804,0.820486331350432,conventional,BuffaloRochester
2015-01-04,0.4682926829268292,0.255154788112409,0.021986706935631775,0.39458927121518933,0.5107041065311907,0.8767340037450203,conventional,BuffaloRochester
2015-12-27,0.25365853658536586,0.34398825516700016,0.22249480098416308,0.4460495756749595,0.3360763913418311,0.5386233393603843,conventional,Charlotte
2015-12-20,0.2634146341463414,0.30713168352146086,0.19847450682515902,0.39336737947227546,0.31307639428908307,0.5101490112094563,conventional,Charlotte
2015-12-13,0.24878048780487802,0.3449721381771054,0.21346045552192333,0.4431301712178816,0.3485937276583788,0.5487833130259584,conventional,Charlotte
2015-12-06,0.26829268292682923,0.34270519880092565,0.2295395599523393,0.44688915686210606,0.27185505664930854,0.4320881976357585,conventional,Charlotte
2015-11-29,0.24878048780487802,0.3048056167189343,0.2146960417509061,0.37884269578537333,0.2750001317332315,0.4197363460309239,conventional,Charlotte
2015-11-22,0.27317073170731704,0.2932952507607989,0.20203123244428087,0.38007854512270645,0.2297346285404199,0.3408092684423393,conventional,Charlotte
2015-11-15,0.27804878048780485,0.3716255388047127,0.19204151946494039,0.5685385194180604,0.2110609294328746,0.3239996068847904,conventional,Charlotte
2015-11-08,0.28780487804878047,0.36073326530750754,0.20762921513867297,0.3858248229794434,0.2654584481682427,0.43046483420396703,conventional,Charlotte
2015-11-01,0.32682926829268294,0.37714448662996447,0.22452213122309245,0.3335629841761973,0.3337872696756085,0.5036296462223759,conventional,Charlotte
2015-10-25,0.4048780487804878,0.30933407033224936,0.1553741104821982,0.27176095246057513,0.308902460339143,0.4633244514440621,conventional,Charlotte
2015-10-18,0.39999999999999997,0.3436977576406769,0.15343081221713217,0.3862700489861969,0.30843250761752994,0.47800417677244134,conventional,Charlotte
2015-10-11,0.34146341463414626,0.3674861796779255,0.1543496470186142,0.3235705510344916,0.35541920595494936,0.5075388734060168,conventional,Charlotte
2015-10-04,0.38048780487804873,0.3221108877774407,0.15910865556242554,0.3164980183049954,0.3398339589694299,0.46592447005723936,conventional,Charlotte
2015-09-27,0.3170731707317073,0.37052526789259727,0.16414774825931366,0.3840820366468332,0.28240595073391483,0.4147836156817398,conventional,Charlotte
2015-09-20,0.3707317073170731,0.3544118581503171,0.1744061078932868,0.33233287374824466,0.4229166344776143,0.5970391249292231,conventional,Charlotte
2015-09-13,0.3658536585365853,0.3755711084505722,0.20266520625510062,0.29485857485167405,0.5614810601997647,0.8725538582402635,conventional,Charlotte
2015-09-06,0.27804878048780485,0.499999857233183,0.23633060829326283,0.44060292556847086,0.5898242464345619,0.9076254384790795,conventional,Charlotte
2015-08-30,0.3707317073170731,0.39303116070278793,0.22546653219756732,0.29545442951698225,0.5866250490873745,0.9716118382873669,conventional,Charlotte
2015-08-16,0.39024390243902435,0.3919299672973936,0.21615930147833032,0.2980555724810085,0.5625282277521997,0.93172015042023,conventional,Charlotte
2015-08-09,0.3756097560975609,0.3799239369149018,0.2012717152681858,0.31020541044538186,0.5514600462932903,0.8859381738939917,conventional,Charlotte
2015-08-02,0.39024390243902435,0.3936791463387768,0.20318594883132315,0.34494933464076555,0.5421149355029633,0.8988856778347263,conventional,Charlotte
2015-07-26,0.38536585365853654,0.3817634324411059,0.2079007548076179,0.28062515852851533,0.5727231295243108,0.9514131679183032,conventional,Charlotte
2015-07-19,0.3658536585365853,0.4118064248010824,0.22459284187523842,0.3476798510434188,0.5859268183048639,0.9578094160905245,conventional,Charlotte
2015-05-31,0.3658536585365853,0.427303938495001,0.30738707656866976,0.30649963370170996,0.5461622269292912,0.9044532256528833,conventional,Charlotte
2015-05-24,0.3707317073170731,0.4666128267375101,0.2935314218357993,0.41949032816642556,0.568703077850946,0.9147633006406827,conventional,Charlotte
2015-05-17,0.3756097560975609,0.4188897674783209,0.2983191586845262,0.3289194979800456,0.5339602465724576,0.8828838649664587,conventional,Charlotte
2015-05-10,0.3658536585365853,0.42321033064201774,0.3204273722212766,0.3036931653131815,0.5707545438363986,0.9469043020510832,conventional,Charlotte
2015-05-03,0.27317073170731704,0.5741590260245677,0.33776487059816096,0.4920343229291394,0.5735065626816634,0.8988643662067495,conventional,Charlotte
2015-04-26,0.3707317073170731,0.39987226103783524,0.26562668408754664,0.3173893205272995,0.5349921420011001,0.9000130476225958,conventional,Charlotte
2015-04-19,0.3609756097560975,0.39724243037707113,0.25788504506710785,0.29724943283988164,0.5771105159646833,0.9687139168457074,conventional,Charlotte
2015-04-12,0.3560975609756097,0.4478939445498515,0.3282789457855846,0.35701691490401855,0.5821582654654144,0.9473293080421038,conventional,Charlotte
2015-04-05,0.3658536585365853,0.3905984141418044,0.29005765172009884,0.28658051689860836,0.5193260688633458,0.8655059955435699,conventional,Charlotte
2015-03-29,0.38536585365853654,0.39250755791055886,0.23210088680980584,0.3595042007399651,0.4721045727864508,0.7950618658161641,conventional,Charlotte
2015-03-22,0.3658536585365853,0.4014857457107302,0.2801410714513984,0.3168927277390539,0.5306093997153312,0.8654051102830752,conventional,Charlotte
2015-03-15,0.3658536585365853,0.4038312946927402,0.26332088440120327,0.34430353020862714,0.4686138654272251,0.7823668816687955,conventional,Charlotte
2015-03-08,0.39512195121951216,0.349893200537058,0.20170465822399872,0.2780511513952635,0.4814942495988388,0.8055175958153161,conventional,Charlotte
2015-03-01,0.3609756097560975,0.3867043064424273,0.30588741868443203,0.2834500481076478,0.4976889525654086,0.8106673437324878,conventional,Charlotte
2015-02-22,0.3121951219512195,0.4429216838129248,0.3006014778593578,0.34361634894836257,0.41951827434646694,0.6887137757903279,conventional,Charlotte
2015-02-15,0.38048780487804873,0.3442084894552539,0.1899151539453651,0.2734252361809188,0.4425204148551859,0.6197232830762216,conventional,Charlotte
2015-02-08,0.3560975609756097,0.32958229262729977,0.2119934281479528,0.25199416473362257,0.458023763960485,0.6427418344650728,conventional,Charlotte
2015-02-01,0.2634146341463414,0.5577243689800039,0.35601232289538254,0.5045272909938799,0.43825127573587297,0.5128611075208428,conventional,Charlotte
2015-01-25,0.3609756097560975,0.3672084872368772,0.25151308012505896,0.3117485394121373,0.4850445271719215,0.6381743999511826,conventional,Charlotte
2015-01-18,0.39512195121951216,0.33514310407610903,0.17804060850182898,0.28677408110141717,0.42025205077382777,0.5212414835898165,conventional,Charlotte
2015-01-11,0.39999999999999997,0.35111438396107497,0.21251107587165513,0.2700742799085742,0.4415143302088592,0.5952270232669316,conventional,Charlotte
2015-01-04,0.3658536585365853,0.36443257317617533,0.1979294763845933,0.3345624754679337,0.4536763886982354,0.6796574071476134,conventional,Charlotte
2015-12-27,0.20975609756097557,0.35781583638501063,0.017717156045828037,0.7116546621907898,0.44985157013955057,0.21542590828548566,conventional,CincinnatiDayton
2015-12-20,0.19999999999999996,0.3851211981553561,0.018381069190810444,0.7717823493819691,0.5023346254502709,0.1858013655080654,conventional,CincinnatiDayton
2015-12-13,0.17073170731707316,0.4553200813366717,0.025583665637516073,0.8753238232755995,0.6739816864908061,0.24278697218648565,conventional,CincinnatiDayton
2015-12-06,0.19024390243902434,0.4555985205579934,0.019610667552960665,0.9209084055892727,0.5282189997544849,0.20758460907958143,conventional,CincinnatiDayton
2015-11-29,0.21463414634146338,0.3102911131807663,0.016142481627677133,0.6666596996779126,0.34811421869556236,0.19602328088373033,conventional,CincinnatiDayton
2015-11-22,0.2195121951219512,0.38395143274957005,0.017262616401776447,0.8189724801582523,0.42101235246882807,0.21165298352825807,conventional,CincinnatiDayton
2015-11-15,0.21463414634146338,0.42531038659123516,0.01803087990021119,0.9160418104346126,0.5076936226201052,0.24123367648120797,conventional,CincinnatiDayton
2015-10-25,0.27804878048780485,0.4471833391915317,0.01523642991269152,0.9396643659071942,0.5323263972586627,0.1904718317773545,conventional,CincinnatiDayton
2015-10-18,0.2634146341463414,0.40844488125721423,0.01545609716222208,0.9333722540027122,0.3847306984245867,0.26700204116333276,conventional,CincinnatiDayton
2015-09-27,0.3121951219512195,0.4435173289374039,0.014940198702987677,0.9843855611874017,0.43877151036213596,0.18926381510951495,conventional,CincinnatiDayton
2015-09-20,0.2975609756097561,0.4620385779221397,0.021043651549209168,0.9851284311238768,0.4206064354943448,0.189400884141251,conventional,CincinnatiDayton
2015-09-13,0.2975609756097561,0.4754449970301207,0.014768703505727834,0.990943717594646,0.5017473185142527,0.26481184975578254,conventional,CincinnatiDayton
2015-07-26,0.28780487804878047,0.4755817896048933,0.01664566427981773,0.988561007440744,0.6155099045081434,0.37977428379514405,conventional,CincinnatiDayton
2015-04-26,0.3024390243902439,0.47087779869909563,0.05528462887672328,0.9831544588491858,0.5410793783370371,0.3299823481458347,conventional,CincinnatiDayton
2015-04-12,0.28292682926829266,0.41479969584957316,0.07519596807996022,0.8560917460312962,0.4967873613976619,0.5859829896411689,conventional,CincinnatiDayton
